zone_id,lat,lon,n_mineralized_obs,n_barren_obs,label_class,conflict,label,label_source,ndvi_mean,ndvi_std,sar_vv_mean,sar_vh_mean,lst_mean,rain_mean,elevation_m,slope_deg
r21_c23,21.865,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4774,0.1155,-9.3705,-15.9205,29.4452,1646.9301,316.1807,2.0002
r21_c24,21.865,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5626,0.123,-8.3823,-15.0713,29.2261,1646.9301,321.0043,1.4435
r21_c25,21.865,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6446,0.1145,-8.0083,-14.667,28.6566,1748.1106,331.1325,3.6606
r21_c26,21.865,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6427,0.1322,-8.5403,-15.0122,28.1582,1752.3444,391.0659,11.9861
r21_c27,21.865,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6549,0.1453,-8.4296,-14.9422,27.6348,1752.3444,525.212,14.978
r21_c28,21.865,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6794,0.115,-7.6526,-14.3878,27.3013,1752.3444,586.3461,4.1606
r21_c29,21.865,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6348,0.1116,-8.0477,-14.8779,27.5383,1750.6214,604.9103,3.2257
r22_c00,21.875,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3688,0.1191,-9.4918,-16.7215,30.8648,1508.0684,322.9731,1.2544
r22_c01,21.875,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3872,0.1247,-9.9626,-16.9936,30.4215,1508.0684,323.4667,1.5816
r22_c02,21.875,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4071,0.1264,-9.5433,-16.6769,29.9788,1508.0684,320.7573,1.5789
r22_c03,21.875,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4255,0.1354,-9.4509,-16.3755,29.6818,1508.0684,315.7217,1.188
r22_c04,21.875,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3764,0.132,-10.3233,-17.2387,29.8973,1508.0684,314.2887,1.2155
r22_c05,21.875,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4043,0.115,-10.1527,-17.1282,30.3562,1525.33,310.2429,1.5621
r22_c06,21.875,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3564,0.1224,-9.7176,-17.2705,30.3152,1525.4644,312.9138,1.2509
r22_c07,21.875,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4027,0.1267,-9.5918,-16.7771,30.0269,1525.4644,311.8615,1.1978
r22_c08,21.875,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4083,0.1209,-9.5316,-16.6632,29.7573,1525.4644,308.1647,1.3053
r22_c09,21.875,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4453,0.1207,-9.4564,-16.3904,29.3778,1525.4644,306.472,1.2613
r22_c10,21.875,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4599,0.1139,-9.1636,-16.0002,29.2724,1559.2647,304.6941,1.9047
r22_c11,21.875,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4198,0.1132,-9.9164,-16.9124,29.4375,1560.6137,302.3122,1.4831
r22_c12,21.875,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.343,0.1137,-11.4403,-18.8196,29.6822,1560.6137,300.4823,2.2285
r22_c13,21.875,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3924,0.1147,-9.434,-16.7566,29.7845,1560.6137,305.3449,1.4829
r22_c14,21.875,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3693,0.1565,-10.1491,-17.4643,29.5391,1562.2417,309.5789,0.8452
r22_c15,21.875,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3726,0.1358,-10.1035,-17.3913,29.443,1639.0509,309.1765,1.0729
r22_c16,21.875,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3688,0.1268,-10.6138,-17.6534,29.5212,1639.0509,312.0749,1.5702
r22_c17,21.875,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3992,0.1128,-10.5201,-17.2271,29.4309,1639.0509,316.1427,1.6718
r22_c18,21.875,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.5609,0.1214,-9.5534,-16.0389,28.991,1639.0509,377.9274,10.4199
r22_c19,21.875,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6414,0.1306,-6.5128,-13.2783,28.7844,1639.0509,383.5925,13.3972
r22_c20,21.875,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4784,0.1347,-9.1844,-15.9799,29.0537,1646.8553,323.2737,2.0277
r22_c21,21.875,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3905,0.1228,-10.4494,-17.3642,29.2669,1646.9301,319.4578,1.3134
r22_c22,21.875,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4169,0.1221,-10.1373,-16.9103,29.067,1646.9301,318.9027,1.5513
r22_c23,21.875,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4898,0.1147,-9.0191,-15.699,28.8448,1646.9301,319.7197,2.3943
r22_c24,21.875,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5316,0.1439,-8.6137,-15.3396,28.5834,1646.9301,327.0753,2.2345
r22_c25,21.875,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6456,0.1374,-8.8352,-15.3098,28.0457,1748.1106,392.5812,11.3256
r22_c26,21.875,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6641,0.1487,-8.5369,-14.891,27.5092,1752.3444,528.266,9.1157
r22_c27,21.875,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.671,0.1158,-7.8266,-14.4274,27.1907,1752.3444,584.1909,6.8536
r22_c28,21.875,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6787,0.0896,-7.6343,-14.3345,27.1906,1752.3444,596.2994,3.3176
r22_c29,21.875,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4236,0.1187,-9.379,-16.1652,27.6466,1750.6185,595.2389,3.1113
r23_c00,21.885,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3813,0.1275,-9.4435,-16.9167,30.8122,1508.0684,320.674,1.2727
r23_c01,21.885,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4189,0.1465,-9.6886,-16.6072,30.0388,1508.0684,317.5465,1.0679
r23_c02,21.885,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4412,0.134,-9.3469,-16.265,29.5959,1508.0684,315.6974,1.047
r23_c03,21.885,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3996,0.1291,-9.5995,-16.6882,29.6628,1508.0684,314.1779,1.1234
r23_c04,21.885,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3996,0.1195,-9.8082,-16.8744,29.9973,1508.0684,312.8286,1.3511
r23_c05,21.885,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3975,0.1393,-9.8677,-17.0804,30.1698,1525.33,315.5295,1.0911
r23_c06,21.885,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3836,0.1413,-9.7797,-17.157,30.0047,1525.4644,316.2768,0.9828
r23_c07,21.885,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4405,0.1282,-9.7037,-16.7478,29.5782,1525.4644,314.8392,1.1381
r23_c08,21.885,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4263,0.1375,-9.735,-16.7006,29.2293,1525.4644,311.6971,1.1183
r23_c09,21.885,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4184,0.1349,-9.5404,-16.7786,29.046,1525.4644,310.3671,1.0926
r23_c10,21.885,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4425,0.1197,-9.2782,-16.2198,29.0946,1559.2647,306.7915,1.2418
r23_c11,21.885,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4292,0.1252,-9.5477,-16.5854,29.2808,1560.6137,304.8958,1.2862
r23_c12,21.885,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3367,0.1026,-11.1497,-18.8251,29.5674,1560.6137,301.5395,2.5566
r23_c13,21.885,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3791,0.1174,-9.5389,-17.0747,29.7804,1560.6137,308.9884,1.2621
r23_c14,21.885,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3571,0.1542,-10.2206,-17.809,29.6899,1562.2417,310.2518,0.8968
r23_c15,21.885,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.3728,0.1394,-10.2021,-17.407,29.5024,1639.0509,312.0907,1.2429
r23_c16,21.885,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL,0.4047,0.1185,-9.963,-16.7552,29.3727,1639.0509,316.9066,1.459
r23_c17,21.885,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6031,0.1245,-8.2505,-14.8157,28.9638,1639.0509,340.2407,5.5662
r23_c18,21.885,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.633,0.1553,-7.8508,-14.3956,28.3947,1639.0509,378.5003,12.1244
r23_c19,21.885,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6467,0.1492,-7.5491,-14.0465,28.1914,1639.0509,397.8112,15.2942
r23_c20,21.885,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.652,0.1467,-7.16,-13.8736,28.3899,1646.8551,361.153,7.8078
r23_c21,21.885,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5921,0.1296,-8.13,-14.9687,28.5587,1646.9301,332.182,1.6469
r23_c22,21.885,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4175,0.1275,-10.4071,-17.1961,28.4946,1646.9301,327.737,1.9887
r23_c23,21.885,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.116,0.1888,-16.4528,-22.7525,28.2406,1646.9301,323.5727,1.0494
r23_c24,21.885,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5091,0.1631,-10.9516,-17.2813,27.7006,1646.9301,374.6657,10.8425
r23_c25,21.885,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6679,0.1452,-9.0618,-15.2709,27.3333,1748.1106,506.0495,16.0582
r23_c26,21.885,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6815,0.1267,-8.1895,-14.6218,27.1415,1752.3444,588.4075,9.8178
r23_c27,21.885,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6818,0.096,-7.1778,-13.8568,27.0146,1752.3444,603.8606,5.1125
r23_c28,21.885,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6919,0.0983,-7.4804,-14.2052,27.0005,1752.3444,608.8135,3.7688
r23_c29,21.885,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5548,0.1074,-8.2655,-14.928,27.2953,1750.6214,592.2624,4.7678
r24_c00,21.895,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3415,0.1245,-9.0279,-16.9569,30.6229,1508.0684,324.0556,1.01
r24_c01,21.895,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3855,0.1483,-9.3169,-16.8625,30.2178,1508.0684,321.2199,0.9818
r24_c02,21.895,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3928,0.1324,-9.4667,-16.5835,29.8191,1508.0684,317.7682,1.0772
r24_c03,21.895,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4025,0.1423,-9.4003,-16.6285,29.83,1508.0684,317.0659,0.9005
r24_c04,21.895,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4019,0.1412,-9.7767,-16.9804,29.999,1508.0684,315.2887,0.9877
r24_c05,21.895,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3842,0.1603,-10.148,-17.4511,29.8492,1525.33,316.5257,0.9205
r24_c06,21.895,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4114,0.1645,-10.0926,-17.3606,29.4252,1525.4644,316.4983,1.1798
r24_c07,21.895,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4289,0.1596,-10.2142,-17.3475,28.9645,1525.4644,315.1719,1.086
r24_c08,21.895,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4193,0.1488,-9.9442,-17.0082,28.8358,1525.4644,314.261,0.9925
r24_c09,21.895,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.379,0.0977,-9.1536,-16.6807,29.0804,1525.4644,308.9335,1.6326
r24_c10,21.895,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4204,0.1245,-9.4373,-16.5415,29.2826,1559.2643,310.8387,1.2576
r24_c11,21.895,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4004,0.1383,-9.7894,-17.1409,29.277,1560.6137,306.4526,1.1961
r24_c12,21.895,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3511,0.1009,-10.7222,-18.2513,29.4538,1560.6137,301.7719,2.3579
r24_c13,21.895,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3616,0.1132,-10.183,-17.4917,29.7758,1560.6137,314.2398,2.1151
r24_c14,21.895,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3706,0.1346,-10.1606,-17.3401,29.7296,1562.2422,314.7707,1.9537
r24_c15,21.895,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3892,0.1207,-10.3988,-17.1914,29.5521,1639.0509,315.618,1.5642
r24_c16,21.895,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3519,0.0988,-10.4704,-17.4573,29.4274,1639.0509,324.1691,1.8149
r24_c17,21.895,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.589,0.1072,-8.1136,-14.8341,28.8775,1639.0509,335.3504,1.5729
r24_c18,21.895,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6465,0.1324,-8.8239,-15.345,28.115,1639.0509,383.9031,9.2844
r24_c19,21.895,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6484,0.1579,-7.992,-14.4051,27.8407,1639.0509,507.7402,21.9754
r24_c20,21.895,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6197,0.1713,-6.4932,-13.0858,27.9293,1646.8553,467.6096,18.3977
r24_c21,21.895,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6469,0.1455,-7.0473,-13.8019,28.0573,1646.9301,370.6835,9.0729
r24_c22,21.895,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5945,0.1199,-8.1298,-14.8018,27.988,1646.9301,348.6662,4.6376
r24_c23,21.895,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5449,0.1242,-9.5797,-16.3282,27.7532,1646.9301,343.3356,2.4321
r24_c24,21.895,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6005,0.1098,-8.8141,-15.236,27.3507,1646.9301,341.4017,3.7119
r24_c25,21.895,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6553,0.133,-8.9688,-15.3607,27.014,1748.1093,413.5169,16.0597
r24_c26,21.895,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.638,0.1352,-8.4794,-14.9821,26.8299,1752.3444,569.1698,14.7448
r24_c27,21.895,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6781,0.1086,-8.1704,-14.6659,26.7521,1752.3444,619.0356,8.2866
r24_c28,21.895,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6794,0.1191,-7.1335,-13.7592,26.8603,1752.3444,653.2394,9.9383
r24_c29,21.895,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6578,0.1017,-7.203,-13.959,26.977,1750.6209,587.7271,4.5899
r25_c00,21.905,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3579,0.1324,-9.305,-16.9681,30.6291,1514.3783,325.4664,1.0197
r25_c01,21.905,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3606,0.1318,-9.2451,-16.8861,30.4311,1514.3785,321.2303,1.014
r25_c02,21.905,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3764,0.1305,-9.2149,-16.6211,30.1168,1514.3785,320.8164,1.0875
r25_c03,21.905,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3943,0.1621,-9.4763,-16.9123,29.902,1514.3785,318.7752,0.9704
r25_c04,21.905,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4016,0.1516,-9.7298,-17.2279,29.7056,1514.3785,317.5881,0.9677
r25_c05,21.905,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4309,0.1498,-9.7336,-16.9804,29.3655,1540.3788,316.4393,1.2114
r25_c06,21.905,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4252,0.113,-9.7188,-16.8214,29.1017,1540.5815,311.631,1.4918
r25_c07,21.905,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.434,0.1074,-9.6034,-16.7672,28.9058,1540.5815,310.1154,1.486
r25_c08,21.905,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.457,0.1173,-9.156,-15.9271,28.8438,1540.5815,309.8141,1.5328
r25_c09,21.905,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4456,0.1116,-9.0295,-15.9381,28.9878,1540.5815,305.0338,1.5172
r25_c10,21.905,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.395,0.1158,-10.4829,-17.6539,29.2241,1577.8635,304.8335,1.9487
r25_c11,21.905,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3714,0.1131,-11.0571,-18.4001,29.2761,1579.352,304.4683,2.2172
r25_c12,21.905,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4657,0.1148,-9.5742,-16.7711,29.2378,1579.352,303.6964,2.1893
r25_c13,21.905,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4926,0.1144,-8.8843,-15.9484,29.2952,1579.352,307.713,1.6854
r25_c14,21.905,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5337,0.1222,-8.6474,-15.568,29.2547,1584.0228,319.1834,2.0513
r25_c15,21.905,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4906,0.1256,-9.0439,-16.0095,29.1063,1804.4695,326.1988,2.0769
r25_c16,21.905,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4832,0.1139,-9.1696,-16.1262,28.9281,1804.4693,330.7921,2.2154
r25_c17,21.905,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6085,0.1217,-8.0929,-14.8971,28.5074,1804.4642,351.0156,4.7482
r25_c18,21.905,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5987,0.1159,-8.23,-15.0375,28.0149,1804.4642,365.2794,4.8146
r25_c19,21.905,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6612,0.1236,-8.5745,-15.1825,27.6019,1804.4695,407.8681,10.5079
r25_c20,21.905,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6837,0.1436,-9.1323,-15.524,27.2879,1770.2304,576.5387,17.239
r25_c21,21.905,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6624,0.1474,-6.3478,-12.9997,27.2169,1769.9022,551.1611,15.2165
r25_c22,21.905,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6358,0.1612,-7.3085,-13.8369,27.3308,1769.9022,547.1868,17.3029
r25_c23,21.905,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6312,0.1649,-5.8075,-12.4285,27.4186,1769.9022,500.5609,17.3216
r25_c24,21.905,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6367,0.1493,-8.4019,-14.8415,27.2699,1769.9022,493.196,18.0075
r25_c25,21.905,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6973,0.1171,-7.4154,-14.0018,26.8904,1675.098,563.5876,13.8426
r25_c26,21.905,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7098,0.1049,-7.202,-14.0329,26.5524,1671.129,545.356,8.0623
r25_c27,21.905,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7047,0.1053,-7.7881,-14.5186,26.4177,1671.129,578.2102,5.5886
r25_c28,21.905,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6745,0.1046,-7.6378,-14.2604,26.5259,1671.1291,617.3715,6.7405
r25_c29,21.905,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6328,0.1295,-7.6233,-14.3844,26.8319,1672.2892,597.5445,7.2598
r26_c00,21.915,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3422,0.1252,-9.3812,-17.1009,30.4358,1514.3961,327.4663,1.0879
r26_c01,21.915,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3382,0.1253,-9.4745,-17.0274,30.4292,1514.3961,325.1332,1.027
r26_c02,21.915,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3785,0.1468,-9.5103,-16.984,30.0808,1514.3961,323.0949,1.0429
r26_c03,21.915,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3888,0.1258,-9.0648,-16.7088,29.886,1514.3961,317.9062,1.1606
r26_c04,21.915,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4061,0.1097,-9.3935,-16.922,29.7553,1514.3961,315.0831,1.472
r26_c05,21.915,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4251,0.1098,-9.9593,-16.8385,29.4407,1540.4203,312.3022,1.3109
r26_c06,21.915,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4122,0.1189,-10.1005,-17.3055,29.1586,1540.6237,312.8601,1.3742
r26_c07,21.915,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4499,0.1318,-9.783,-16.7725,28.9205,1540.6237,312.2473,1.3407
r26_c08,21.915,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4941,0.1204,-9.0823,-15.7055,28.7927,1540.6237,309.394,1.4227
r26_c09,21.915,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4373,0.1184,-9.7143,-16.6973,28.8799,1540.6237,306.3987,1.8392
r26_c10,21.915,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3541,0.1126,-11.2442,-18.4767,29.0481,1577.916,304.2467,2.4083
r26_c11,21.915,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4437,0.1346,-9.8527,-16.7582,29.2253,1579.4043,305.2599,1.2122
r26_c12,21.915,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4765,0.1266,-9.4681,-16.4625,29.2467,1579.4043,308.2646,1.2902
r26_c13,21.915,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5213,0.1202,-8.5779,-15.4776,29.3234,1579.4043,309.5997,1.4122
r26_c14,21.915,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5454,0.1406,-8.3886,-15.3577,29.2458,1584.0853,315.356,1.559
r26_c15,21.915,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5012,0.12,-8.6444,-15.6179,29.0456,1804.9315,320.0859,1.871
r26_c16,21.915,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5799,0.1285,-7.8257,-14.8669,28.6646,1804.9315,332.1549,1.8421
r26_c17,21.915,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.5836,0.126,-7.895,-14.9025,28.2838,1804.9315,342.6721,1.7754
r26_c18,21.915,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6122,0.1175,-7.9522,-14.8962,27.9709,1804.9315,356.0536,1.8737
r26_c19,21.915,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6475,0.1355,-8.3806,-15.0113,27.5411,1804.9315,384.7278,7.0541
r26_c20,21.915,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6743,0.1488,-9.159,-15.5826,27.1224,1770.5762,504.4576,22.5644
r26_c21,21.915,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6842,0.1358,-7.3134,-13.9624,26.9166,1770.2457,593.8692,8.6295
r26_c22,21.915,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6931,0.1258,-8.1579,-14.7601,26.933,1770.2457,604.5467,9.2207
r26_c23,21.915,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.678,0.1378,-7.3971,-14.1074,26.9745,1770.2457,612.0673,6.6103
r26_c24,21.915,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.683,0.1234,-7.4887,-14.2005,26.9476,1770.2457,603.9218,10.37
r26_c25,21.915,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6622,0.1187,-6.9548,-13.766,26.8712,1674.8921,583.6711,12.2806
r26_c26,21.915,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6602,0.1242,-7.7284,-14.5282,26.7711,1670.9022,576.484,9.3812
r26_c27,21.915,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.7109,0.092,-7.3037,-14.0324,26.5322,1670.9022,593.9865,4.5654
r26_c28,21.915,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6975,0.0868,-7.4497,-14.1061,26.4671,1670.9022,595.2105,4.4065
r26_c29,21.915,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.6438,0.119,-7.4687,-14.185,26.7045,1672.0687,583.4037,7.37
r27_c00,21.925,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3848,0.1221,-9.2595,-16.9543,29.8046,1514.3961,327.6168,1.1869
r27_c01,21.925,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3568,0.1178,-9.2332,-16.9154,29.8696,1514.3961,324.2407,1.0963
r27_c02,21.925,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3985,0.1338,-9.3633,-16.7142,29.6917,1514.3961,319.9951,1.0433
r27_c03,21.925,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.3626,0.1132,-9.6444,-17.3321,29.5606,1514.3961,316.3397,1.2136
r27_c04,21.925,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4128,0.1239,-9.5507,-16.9502,29.4193,1514.3961,316.3396,1.1967
r27_c05,21.925,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4498,0.1229,-9.5902,-16.5533,29.0971,1540.4203,314.7484,1.2513
r27_c06,21.925,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4611,0.1346,-9.8639,-16.8838,28.732,1540.6237,316.1439,1.1151
r27_c07,21.925,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4907,0.1209,-9.3908,-16.1903,28.5805,1540.6237,312.6011,1.2454
r27_c08,21.925,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL,0.4543,0.1237,-9.4448,-16.4291,28.6443,1540.6237,311.5416,1.47
